customer_id,origination_month,segment,subsegment,income_band,region,acquisition_channel,payroll_flag,digital_flag,autopay_flag,risk_band,product_tier,credit_line,age_band,tenure_months
C007616,2022-04,Mass,Standard,Medium,Central,Branch,0,0,0.0,Low,Classic,13365.0,25-34,44
C007617,2023-05,Mass,Payroll,Low,South,Branch,1,1,0.0,Medium,Classic,8184.0,35-44,31
C007618,2022-07,Affluent,Premium,High,South,Digital,0,1,0.0,High,Platinum,92121.0,25-34,41
C007619,2025-02,Emerging,Growth,High,North,Branch,1,0,1.0,Medium,Classic,11453.0,45-54,10
C007620,2024-11,Mass,Standard,Medium,West,Campaign,0,1,,Medium,Classic,5000.0,45-54,13
C007621,2022-03,Affluent,Wealth,Very High,North,Digital,0,1,1.0,Medium,Platinum,90295.0,45-54,45
C007622,2025-12,Mass,Standard,Medium,West,Campaign,0,1,0.0,Low,Gold,30279.0,25-34,1
C007623,2025-10,Mass,Payroll,Low,Central,Partner,0,1,1.0,Low,Classic,13598.0,25-34,2
C007624,2025-12,Affluent,Premium,Medium,Central,Digital,0,1,0.0,Low,Gold,21428.0,35-44,1
C007625,2023-08,Mass,Payroll,Low,Central,Branch,1,0,0.0,Medium,Classic,15408.0,35-44,28
C007626,2024-12,Mass,Payroll,Medium,South,Digital,1,1,0.0,Medium,Classic,9387.0,25-34,12
C007627,2022-03,Emerging,Digital NewToBank,Medium,North,Branch,1,1,1.0,Low,Classic,14772.0,35-44,45
C007628,2023-05,Mass,Standard,Low,Central,Digital,0,1,0.0,Medium,Classic,20317.0,35-44,31
C007629,2025-08,Emerging,Growth,Low,West,Digital,0,1,1.0,High,Classic,5000.0,35-44,4
C007630,2022-03,Affluent,Payroll Premium,Very High,West,Digital,1,0,0.0,Low,Platinum,62829.0,55+,45
C007631,2024-04,Mass,Payroll,Medium,North,Digital,0,0,0.0,High,Gold,25827.0,55+,20
C007632,2022-07,Masivo,Young,High,Central,Digital,0,1,0.0,Medium,Classic,12491.0,25-34,41
C007633,2024-03,Mass,Standard,Low,North,Branch,0,1,0.0,Medium,Gold,37092.0,45-54,21
C007634,2025-11,Emerging,Growth,Medium,Central,Branch,1,0,1.0,Low,Gold,26872.0,25-34,1
C007635,2025-10,Affluent,Premium,Very High,Central,Branch,1,0,1.0,Low,Platinum,113150.0,45-54,2
C007636,2023-04,Mass,Payroll,Medium,Central,Campaign,0,0,0.0,Medium,Platinum,111319.0,45-54,32
C007637,2023-02,Mass,Young,Low,South,Campaign,1,1,1.0,Low,Gold,48872.0,25-34,34
C007638,2025-12,Masivo,Standard,Low,Central,Campaign,0,1,1.0,High,Classic,15643.0,45-54,1
C007639,2022-12,Mass,Payroll,Low,Central,Partner,1,0,0.0,Medium,Gold,49975.0,18-24,36
C007640,2023-07,Mass,Standard,Medium,West,Branch,0,1,0.0,Low,Classic,9102.0,45-54,29
C007641,2025-10,Mass,Standard,Medium,South,Digital,1,1,1.0,High,Classic,8845.0,25-34,2
C007642,2023-06,Mass,Standard,Medium,Central,Campaign,0,1,0.0,Medium,Gold,22220.0,35-44,30
C007643,2025-05,Mass,Standard,Low,Central,Branch,0,0,1.0,Low,Gold,40896.0,25-34,7
C007644,2023-12,Mass,Standard,Low,South,Campaign,0,0,0.0,Low,Gold,37630.0,25-34,24
C007645,2025-08,Mass,Standard,Low,West,Digital,0,1,0.0,High,Classic,15472.0,35-44,4
C007646,2025-10,Affluent,Premium,Very High,West,Partner,0,0,0.0,Medium,Platinum,81005.0,55+,2
C007647,2022-04,Masivo,Standard,Medium,Central,Digital,0,1,0.0,High,Gold,51527.0,35-44,44
C007648,2024-12,Mass,Payroll,Medium,Central,Digital,1,1,1.0,Low,Platinum,96703.0,25-34,12
C007649,2025-04,Mass,Standard,Medium,South,Branch,0,0,0.0,Low,Gold,30147.0,55+,8
C007650,2024-04,Masivo,Standard,Low,North,Branch,0,0,,High,Classic,12079.0,35-44,20
C007651,2024-12,Mass,Standard,Medium,West,Campaign,0,0,1.0,High,Gold,54325.0,18-24,12
C007652,2023-08,Mass,Young,Low,North,Digital,0,1,1.0,Medium,Gold,34672.0,45-54,28
C007653,2022-05,Mass,Standard,Medium,South,Digital,1,1,0.0,Medium,Gold,36043.0,25-34,43
C007654,2022-03,Affluent,Payroll Premium,High,Central,Campaign,0,0,0.0,Medium,Platinum,98934.0,45-54,45
C007655,2022-01,Affluent,Premium,High,Central,Digital,0,1,0.0,High,Black,209605.0,45-54,47
C007656,2023-04,Affluent,Premium,High,North,Partner,0,0,0.0,Medium,Black,195028.0,35-44,32
C007657,2024-07,AFFLUENT,Premium,Medium,South,Partner,1,0,1.0,Low,Platinum,104971.0,35-44,17
C007658,2025-06,AFFLUENT,Premium,High,North,Campaign,0,1,1.0,Medium,Gold,40811.0,25-34,6
C007659,2023-07,Mass,Standard,High,North,Partner,0,1,0.0,Medium,Gold,38869.0,18-24,29
C007660,2022-05,Mass,Standard,Medium,Central,Branch,0,1,0.0,Medium,Classic,19904.0,18-24,43
C007661,2023-09,Mass,Payroll,Medium,West,Branch,0,1,1.0,Medium,Classic,8668.0,25-34,27
C007662,2022-04,MASS,Standard,Medium,North,Branch,0,0,0.0,High,Classic,13912.0,25-34,44
C007663,2025-09,Affluent,Wealth,High,Central,Partner,0,1,0.0,Low,Gold,31995.0,55+,3
C007664,2024-05,Mass,Payroll,Low,Central,Digital,1,1,1.0,Medium,Classic,8003.0,55+,19
C007665,2025-12,Mass,Payroll,Low,South,Partner,0,0,0.0,High,Classic,10883.0,18-24,1
C007666,2025-11,Mass,Standard,Medium,West,Branch,0,1,0.0,Medium,Gold,22831.0,25-34,1
C007667,2024-10,Mass,Standard,Medium,Central,Branch,0,0,1.0,Medium,Gold,36396.0,18-24,14
C007668,2025-03,Affluent,Premium,Very High,West,Digital,1,1,1.0,Low,Gold,36986.0,35-44,9
C007669,2022-05,Affluent,Wealth,Medium,West,Branch,0,0,0.0,Medium,Platinum,98073.0,45-54,43
C007670,2025-09,Mass,Payroll,Low,South,Campaign,1,0,1.0,High,Classic,11244.0,25-34,3
C007671,2025-09,Affluent,Premium,Very High,South,Digital,1,1,1.0,Low,Platinum,90641.0,25-34,3
C007672,2022-08,Mass,Standard,Medium,West,Campaign,1,1,1.0,Low,Classic,8519.0,18-24,40
C007673,2025-11,Emerging,Growth,High,West,Digital,0,1,0.0,Low,Classic,9884.0,45-54,1
C007674,2025-03,Mass,Payroll,Medium,Central,Digital,1,1,1.0,High,Gold,23498.0,35-44,9
C007675,2024-06,Mass,Standard,Low,West,Campaign,0,0,0.0,Medium,Classic,6723.0,45-54,18
C007676,2025-04,Mass,Young,Low,Central,Branch,0,1,,Medium,Gold,11923.0,45-54,8
C007677,2025-04,Affluent,Payroll Premium,Medium,West,Partner,1,1,1.0,Low,Platinum,117407.0,45-54,8
C007678,2025-08,Emerging,Digital NewToBank,Medium,Central,Digital,0,1,1.0,High,Classic,17717.0,35-44,4
C007679,2024-12,MASS,Standard,Low,Central,Digital,1,1,1.0,Medium,Gold,14292.0,45-54,12
C007680,2023-12,Mass,Standard,Medium,South,Campaign,0,1,0.0,High,Gold,38009.0,35-44,24
C007681,2023-03,Emerging,Growth,Medium,Central,Digital,0,1,0.0,Low,Classic,6934.0,25-34,33
C007682,2024-06,Mass,Young,Low,South,Partner,1,1,1.0,Low,Gold,28748.0,55+,18
C007683,2022-08,Mass,Standard,Low,West,Campaign,0,1,0.0,Medium,Platinum,85372.0,35-44,40
C007684,2022-10,Mass,Payroll,High,North,Branch,1,1,1.0,Medium,Classic,9523.0,55+,38
C007685,2025-08,MASS,Young,Low,North,Branch,1,1,1.0,High,Classic,16288.0,55+,4
C007686,2025-10,Affluent,Payroll Premium,High,South,Branch,1,1,0.0,Low,Platinum,155230.0,25-34,2
C007687,2025-02,Affluent,Wealth,Very High,South,Branch,0,1,1.0,Low,Platinum,57193.0,55+,10
C007688,2024-12,Mass,Standard,Low,Central,Digital,0,1,0.0,Medium,Gold,45304.0,35-44,12
C007689,2023-06,Mass,Standard,Medium,South,Digital,1,1,1.0,High,Gold,41252.0,55+,30
C007690,2024-12,Affluent,Premium,High,West,Campaign,0,0,0.0,Low,Platinum,88992.0,35-44,12
C007691,2024-06,MASS,Young,Low,Central,Partner,0,1,1.0,Medium,Platinum,69585.0,25-34,18
C007692,2022-05,Emerging,Digital NewToBank,High,South,Digital,0,1,0.0,Medium,Gold,11422.0,55+,43
C007693,2025-09,MASS,Standard,Medium,South,Digital,0,1,0.0,Medium,Classic,14011.0,45-54,3
C007694,2024-06,Mass,Standard,Medium,Central,Digital,0,1,1.0,Medium,Gold,36691.0,25-34,18
C007695,2022-05,Emerging,Growth,Medium,West,Digital,0,1,1.0,Low,Classic,12444.0,25-34,43
C007696,2025-07,Affluent,Premium,High,Central,Branch,1,0,1.0,Low,Platinum,108265.0,45-54,5
C007697,2024-03,Mass,Standard,Low,South,Branch,1,1,1.0,Low,Classic,14203.0,35-44,21
C007698,2022-07,Affluent,Premium,Medium,Central,Campaign,1,0,1.0,Medium,Black,179140.0,25-34,41
C007699,2025-06,Mass,Young,Low,North,Digital,0,1,1.0,Medium,Classic,15299.0,25-34,6
C007700,2023-02,Mass,Young,Low,North,Digital,0,1,1.0,Low,Classic,12425.0,45-54,34
C007701,2022-07,Emerging,Growth,Low,Central,Campaign,0,1,,Low,Classic,12324.0,45-54,41
C007702,2023-03,Affluent,Wealth,Medium,West,Branch,1,1,,Low,Gold,50813.0,35-44,33
C007703,2025-08,Mass,Standard,Low,Central,Digital,1,1,0.0,High,Classic,12298.0,25-34,4
C007704,2025-06,Mass,Payroll,Medium,Central,Branch,1,0,1.0,Low,Classic,5000.0,35-44,6
C007705,2024-10,Mass,Standard,Low,West,Digital,0,1,0.0,Medium,Classic,16098.0,25-34,14
C007706,2023-04,Mass,Standard,Medium,North,Branch,0,0,0.0,Low,Classic,16014.0,35-44,32
C007707,2024-10,Mass,Standard,Medium,West,Campaign,0,1,1.0,Medium,Classic,11520.0,55+,14
C007708,2025-03,Affluent,Premium,Very High,Central,Digital,0,1,0.0,Low,Platinum,119913.0,35-44,9
C007709,2023-01,MASS,Young,Medium,Central,Digital,1,1,1.0,Medium,Classic,9689.0,55+,35
C007710,2025-02,Affluent,Payroll Premium,Very High,South,Campaign,1,1,,Medium,Gold,35015.0,55+,10
C007711,2024-07,Mass,Payroll,Medium,West,Branch,1,0,1.0,Medium,Classic,17826.0,35-44,17
C007712,2023-08,Masivo,Payroll,Low,Central,Branch,0,0,0.0,Medium,Classic,10582.0,35-44,28
C007713,2025-10,Mass,Standard,Low,South,Campaign,0,1,0.0,Medium,Classic,10173.0,55+,2
C007714,2023-03,MASS,Standard,Medium,North,Campaign,0,0,0.0,High,Platinum,92464.0,45-54,33
C007715,2024-07,Mass,Payroll,Medium,South,Digital,1,1,,Low,Classic,15831.0,55+,17
C007716,2024-08,Emerging,Growth,Medium,South,Digital,0,1,,Medium,Classic,6642.0,35-44,16
C007717,2025-09,MASS,Standard,Medium,Central,Branch,1,0,,Medium,Classic,16990.0,45-54,3
C007718,2025-03,Emerging,Digital NewToBank,Medium,West,Digital,0,1,0.0,Low,Gold,47834.0,25-34,9
C007719,2024-05,Mass,Standard,High,West,Branch,1,0,1.0,High,Platinum,123998.0,25-34,19
C007720,2025-08,Emerging,Growth,Medium,Central,Campaign,0,1,0.0,Low,Gold,14464.0,55+,4
C007721,2025-05,Mass,Standard,Medium,Central,Digital,0,1,1.0,High,Gold,48844.0,25-34,7
C007722,2025-10,Emerging,Growth,High,South,Digital,0,1,0.0,Low,Classic,12588.0,25-34,2
C007723,2025-02,Mass,Payroll,Medium,West,Digital,1,1,1.0,Low,Classic,10764.0,45-54,10
C007724,2022-06,Affluent,Wealth,High,Central,Branch,1,1,0.0,Low,Gold,31065.0,35-44,42
C007725,2024-08,Emerging,Growth,High,Central,Branch,0,1,0.0,Low,Gold,31832.0,55+,16
C007726,2024-05,Mass,Young,Medium,West,Digital,1,1,1.0,Medium,Classic,14477.0,25-34,19
C007727,2023-12,Masivo,Payroll,Medium,Central,Branch,1,1,1.0,Medium,Classic,12635.0,35-44,24
C007728,2024-01,MASS,Standard,Medium,Central,Digital,0,1,1.0,Medium,Classic,12434.0,35-44,23
C007729,2022-12,Emerging,Digital NewToBank,Low,North,Campaign,0,0,0.0,Medium,Gold,6701.0,35-44,36
C007730,2022-01,Mass,Standard,Low,Central,Partner,1,1,0.0,High,Classic,9288.0,45-54,47
C007731,2025-12,Mass,Payroll,Low,Central,Campaign,1,0,1.0,Medium,Classic,12902.0,35-44,1
C007732,2024-06,Mass,Payroll,Medium,Central,Partner,1,0,0.0,Medium,Classic,5000.0,45-54,18
C007733,2025-06,Mass,Standard,Low,Central,Branch,0,1,0.0,Medium,Platinum,109026.0,25-34,6
C007734,2022-05,Affluent,Wealth,High,South,Digital,0,1,0.0,High,Platinum,81473.0,25-34,43
C007735,2024-02,Mass,Young,Low,Central,Branch,0,1,0.0,Medium,Classic,9998.0,55+,22
C007736,2025-07,Mass,Standard,Low,North,Branch,1,0,0.0,Low,Classic,11919.0,25-34,5
C007737,2023-05,Emerging,Growth,High,South,Campaign,0,1,0.0,Medium,Classic,6714.0,18-24,31
C007738,2022-03,Mass,Standard,Low,Central,Branch,0,1,0.0,Medium,Platinum,59515.0,35-44,45
C007739,2025-06,Affluent,Premium,High,Central,Branch,0,0,0.0,Low,Platinum,108292.0,25-34,6
C007740,2024-01,Mass,Standard,Low,West,Digital,1,1,1.0,High,Gold,42890.0,35-44,23
C007741,2024-11,Mass,Standard,Medium,Central,Branch,0,1,1.0,Low,Gold,28400.0,25-34,13
C007742,2025-05,Mass,Standard,Medium,North,Branch,0,1,0.0,Low,Gold,44821.0,25-34,7
C007743,2025-01,Affluent,Premium,Very High,Central,Branch,1,0,0.0,Low,Gold,46892.0,45-54,11
C007744,2022-10,Mass,Payroll,Low,Central,Branch,1,1,1.0,Medium,Platinum,40199.0,18-24,38
C007745,2025-11,Mass,Young,Medium,South,Campaign,1,1,1.0,High,Classic,15597.0,35-44,1
C007746,2024-11,Mass,Young,Medium,North,Branch,0,1,1.0,Medium,Gold,34508.0,35-44,13
C007747,2022-06,Mass,Standard,Medium,Central,Branch,0,0,,Low,Classic,16660.0,18-24,42
C007748,2023-01,Affluent,Payroll Premium,Very High,North,Branch,1,0,1.0,Medium,Gold,47081.0,18-24,35
C007749,2025-07,Mass,Young,Medium,South,Branch,0,0,1.0,Low,Gold,35911.0,35-44,5
C007750,2025-12,Affluent,Payroll Premium,Medium,South,Branch,1,1,1.0,Low,Gold,39767.0,45-54,1
C007751,2025-04,Mass,Young,Low,Central,Campaign,0,1,1.0,Low,Classic,14696.0,25-34,8
C007752,2022-01,Affluent,Payroll Premium,Very High,Central,Partner,1,1,1.0,Low,Platinum,121557.0,18-24,47
C007753,2022-04,MASS,Standard,Medium,South,Campaign,1,1,1.0,Medium,Gold,39693.0,25-34,44
C007754,2023-10,Mass,Standard,Medium,Central,Campaign,0,1,0.0,Low,Classic,10028.0,35-44,26
C007755,2022-04,Mass,Standard,Medium,South,Campaign,1,1,1.0,Low,Classic,9957.0,35-44,44
C007756,2024-12,Affluent,Premium,High,West,Branch,0,0,0.0,Low,Black,153929.0,55+,12
C007757,2024-02,Mass,Young,Medium,South,Campaign,0,0,0.0,Medium,Gold,34578.0,18-24,22
C007758,2025-09,Emerging,Growth,Medium,North,Campaign,0,1,0.0,Low,Classic,24699.0,35-44,3
C007759,2022-09,Emerging,Digital NewToBank,Medium,Central,Branch,0,0,0.0,High,Classic,14012.0,25-34,39
C007760,2024-01,Mass,Payroll,Low,Central,Partner,1,1,0.0,Low,Classic,22318.0,35-44,23
C007761,2022-05,Mass,Standard,Medium,North,Partner,0,0,0.0,Medium,Classic,17344.0,25-34,43
C007762,2022-01,Mass,Standard,Medium,South,Digital,0,1,0.0,High,Classic,10197.0,25-34,47
C007763,2022-02,Mass,Standard,Medium,South,Branch,0,0,1.0,Low,Gold,38224.0,25-34,46
C007764,2023-07,Affluent,Wealth,High,West,Branch,1,1,1.0,Medium,Gold,35319.0,45-54,29
C007765,2024-02,Mass,Payroll,Low,Central,Digital,1,1,1.0,High,Gold,35357.0,35-44,22
C007766,2025-12,Mass,Young,Low,South,Branch,0,0,0.0,Low,Classic,13738.0,45-54,1
C007767,2025-12,Mass,Standard,Low,North,Branch,1,0,0.0,Medium,Gold,78410.0,35-44,1
C007768,2024-07,Masivo,Standard,Low,North,Branch,0,0,0.0,Medium,Classic,15837.0,25-34,17
C007769,2023-06,Mass,Standard,Medium,North,Digital,0,1,,Low,Classic,10765.0,45-54,30
C007770,2022-11,Affluent,Premium,Very High,North,Digital,0,1,0.0,Low,Platinum,84128.0,45-54,37
C007771,2025-06,Mass,Payroll,Low,Central,Digital,1,1,1.0,Medium,Classic,11973.0,45-54,6
C007772,2024-03,Affluent,Premium,Medium,Central,Branch,0,1,0.0,Medium,Platinum,86612.0,35-44,21
C007773,2025-09,MASS,Standard,Medium,South,Partner,1,1,0.0,Medium,Gold,29965.0,45-54,3
C007774,2024-07,Mass,Standard,Medium,North,Digital,1,1,0.0,High,Gold,47820.0,35-44,17
C007775,2025-12,Mass,Standard,Low,North,Digital,0,0,1.0,High,Classic,10064.0,45-54,1
C007776,2023-10,Mass,Payroll,High,South,Digital,1,1,1.0,Low,Gold,12490.0,35-44,26
C007777,2024-08,Mass,Standard,Medium,Central,Digital,1,1,1.0,Low,Classic,9210.0,55+,16
C007778,2022-04,Affluent,Premium,High,North,Partner,1,1,1.0,Low,Gold,45034.0,25-34,44
C007779,2025-05,Emerging,Growth,Medium,West,Digital,0,1,,Low,Gold,30884.0,45-54,7
C007780,2024-11,Mass,Standard,Low,South,Digital,0,1,0.0,High,Gold,41696.0,35-44,13
C007781,2025-09,MASS,Payroll,Medium,North,Campaign,1,1,0.0,Medium,Classic,5576.0,35-44,3
C007782,2024-05,Mass,Young,Low,Central,Branch,0,0,,Medium,Classic,5000.0,35-44,19
C007783,2022-02,Affluent,Wealth,High,Central,Branch,1,0,1.0,Medium,Gold,25185.0,55+,46
C007784,2023-07,MASS,Standard,Low,Central,Digital,0,1,0.0,High,Platinum,98620.0,55+,29
C007785,2025-04,Emerging,Digital NewToBank,Medium,West,Branch,0,1,1.0,Medium,Classic,9277.0,35-44,8
C007786,2024-10,Mass,Payroll,Low,Central,Branch,1,0,0.0,Medium,Classic,10343.0,35-44,14
C007787,2025-03,Mass,Standard,Low,Central,Digital,1,1,,Medium,Gold,32848.0,35-44,9
C007788,2025-01,Emerging,Digital NewToBank,Low,Central,Digital,0,1,1.0,Medium,Classic,7028.0,25-34,11
C007789,2025-10,Mass,Standard,Medium,Central,Digital,0,1,0.0,High,Gold,51461.0,55+,2
C007790,2022-01,Mass,Payroll,Medium,North,Branch,0,1,1.0,Low,Classic,19668.0,45-54,47
C007791,2025-05,Masivo,Standard,Medium,Central,Branch,0,1,0.0,Medium,Classic,15519.0,35-44,7
C007792,2024-02,Mass,Young,Medium,Central,Branch,0,0,1.0,Low,Gold,50248.0,18-24,22
C007793,2022-04,Mass,Payroll,Low,West,Campaign,1,1,0.0,High,Classic,13007.0,35-44,44
C007794,2022-09,MASS,Standard,Medium,Central,Branch,1,0,1.0,Medium,Platinum,94173.0,18-24,39
C007795,2025-10,Affluent,Premium,Very High,Central,Branch,1,1,1.0,Medium,Platinum,101473.0,25-34,2
C007796,2022-05,Mass,Standard,Medium,Central,Branch,0,1,1.0,Medium,Gold,36073.0,55+,43
C007797,2023-04,Emerging,Growth,High,West,Partner,0,0,0.0,Low,Classic,15771.0,25-34,32
C007798,2022-12,Mass,Standard,Medium,South,Digital,0,1,0.0,Low,Classic,8361.0,55+,36
C007799,2023-07,Mass,Standard,Medium,Central,Branch,0,0,1.0,Low,Classic,16010.0,25-34,29
C007800,2025-05,Mass,Standard,Medium,West,Branch,1,0,1.0,Medium,Classic,19512.0,35-44,7
C007801,2025-09,Mass,Standard,Low,West,Campaign,0,1,0.0,High,Classic,10771.0,45-54,3
C007802,2025-05,MASS,Standard,Medium,Central,Digital,0,1,,Medium,Gold,23887.0,45-54,7
C007803,2022-12,Emerging,Growth,Low,Central,Campaign,0,1,0.0,Low,Classic,17458.0,25-34,36
C007804,2022-05,Mass,Standard,Low,West,Digital,0,1,,Medium,Gold,41411.0,35-44,43
C007805,2025-01,Mass,Standard,Low,Central,Digital,1,1,0.0,Medium,Classic,13477.0,35-44,11
C007806,2022-05,Mass,Standard,Medium,Central,Campaign,1,1,0.0,High,Classic,9984.0,18-24,43
C007807,2025-08,Affluent,Wealth,Very High,North,Branch,1,0,1.0,Medium,Platinum,101430.0,25-34,4
C007808,2022-10,Affluent,Premium,Medium,Central,Campaign,1,0,0.0,Medium,Black,184518.0,45-54,38
C007809,2024-03,Mass,Standard,Medium,South,Campaign,1,0,1.0,Low,Classic,13025.0,25-34,21
C007810,2023-02,Mass,Standard,Low,North,Campaign,1,0,1.0,High,Classic,14148.0,25-34,34
C007811,2023-06,Mass,Standard,Low,North,Branch,0,0,0.0,Low,Classic,10182.0,35-44,30
C007812,2022-07,Mass,Standard,High,North,Branch,0,0,0.0,Medium,Classic,8890.0,55+,41
C007813,2022-08,Mass,Standard,Low,North,Branch,0,1,1.0,Medium,Classic,6601.0,25-34,40
C007814,2024-02,Mass,Young,Low,North,Digital,1,1,0.0,High,Gold,29500.0,45-54,22
C007815,2023-08,Mass,Payroll,Low,West,Branch,1,1,0.0,Medium,Gold,31800.0,55+,28
C007816,2024-07,Mass,Young,Low,North,Partner,0,1,1.0,Medium,Classic,15247.0,18-24,17
C007817,2024-09,Mass,Standard,Low,South,Campaign,0,1,0.0,High,Gold,45800.0,25-34,15
C007818,2023-05,Emerging,Growth,Low,North,Campaign,0,1,0.0,Medium,Gold,5000.0,55+,31
C007819,2023-06,Emerging,Digital NewToBank,Medium,Central,Digital,1,1,,Medium,Classic,12039.0,55+,30
C007820,2024-12,Mass,Standard,Low,Central,Digital,0,1,0.0,Medium,Gold,39945.0,35-44,12
C007821,2024-05,Mass,Payroll,Medium,Central,Branch,1,0,1.0,Low,Platinum,84386.0,45-54,19
C007822,2024-10,Mass,Standard,Medium,West,Campaign,0,1,0.0,Medium,Platinum,89438.0,35-44,14
C007823,2023-07,Mass,Standard,Low,North,Digital,1,1,0.0,Low,Classic,12711.0,25-34,29
C007824,2022-02,Affluent,Premium,High,Central,Digital,0,1,0.0,High,Platinum,83788.0,55+,46
C007825,2025-11,Mass,Payroll,Low,West,Campaign,0,0,0.0,Low,Classic,13029.0,35-44,1
C007826,2022-01,Affluent,Payroll Premium,Medium,South,Campaign,1,1,1.0,Low,Platinum,52493.0,45-54,47
C007827,2023-07,Emerging,Growth,Medium,West,Branch,0,0,1.0,Medium,Classic,8611.0,45-54,29
C007828,2024-06,Mass,Payroll,Medium,North,Partner,1,0,1.0,Medium,Platinum,84072.0,55+,18
C007829,2023-02,Mass,Standard,Low,West,Branch,0,1,1.0,Medium,Classic,9634.0,35-44,34
C007830,2024-04,Mass,Standard,Low,South,Digital,1,1,1.0,Low,Classic,8321.0,25-34,20
C007831,2025-10,Mass,Payroll,Low,North,Branch,1,0,1.0,Medium,Classic,14793.0,35-44,2
C007832,2023-02,Mass,Standard,Medium,Central,Campaign,1,1,0.0,Low,Classic,8447.0,18-24,34
C007833,2025-05,Mass,Standard,Medium,South,Digital,0,1,0.0,Medium,Classic,19625.0,35-44,7
C007834,2024-01,Affluent,Premium,High,North,Campaign,0,1,1.0,Low,Platinum,72740.0,45-54,23
C007835,2023-10,Mass,Payroll,Low,South,Campaign,1,0,1.0,Low,Gold,31304.0,45-54,26
C007836,2024-01,Mass,Standard,Low,North,Campaign,0,0,,Medium,Classic,7978.0,18-24,23
C007837,2025-05,Mass,Young,Medium,West,Partner,0,1,,Medium,Classic,7299.0,35-44,7
C007838,2023-11,Affluent,Wealth,High,Central,Campaign,0,1,0.0,Low,Platinum,99915.0,18-24,25
C007839,2024-08,Masivo,Standard,Low,North,Branch,1,0,0.0,Medium,Classic,7494.0,45-54,16
C007840,2023-09,Affluent,Premium,Medium,North,Branch,0,1,1.0,Low,Platinum,92685.0,55+,27
C007841,2024-01,Mass,Young,Low,West,Digital,1,1,0.0,Medium,Classic,15683.0,25-34,23
C007842,2022-06,Mass,Payroll,Low,North,Branch,0,0,1.0,Low,Classic,7240.0,45-54,42
C007843,2024-12,Mass,Payroll,Medium,Central,Campaign,1,1,1.0,Medium,Classic,5000.0,35-44,12
C007844,2023-02,Mass,Payroll,Low,Central,Partner,1,1,1.0,Medium,Classic,18434.0,25-34,34
C007845,2025-04,Affluent,Premium,Very High,North,Branch,1,0,0.0,Low,Platinum,55370.0,35-44,8
C007846,2022-06,MASS,Payroll,Medium,Central,Branch,1,1,0.0,Low,Gold,40675.0,18-24,42
C007847,2025-10,Affluent,Payroll Premium,High,South,Digital,1,1,0.0,Medium,Black,107432.0,25-34,2
C007848,2024-05,MASS,Standard,Medium,Central,Campaign,0,1,0.0,Medium,Classic,13342.0,25-34,19
C007849,2025-08,MASS,Young,Low,North,Digital,1,1,1.0,Medium,Classic,14994.0,25-34,4
C007850,2022-10,Mass,Standard,Low,South,Branch,0,1,0.0,Medium,Gold,28316.0,25-34,38
C007851,2024-06,Mass,Standard,High,West,Branch,0,1,1.0,High,Classic,5419.0,35-44,18
C007852,2022-07,Affluent,Premium,High,West,Digital,1,1,1.0,Low,Platinum,70921.0,45-54,41
C007853,2023-01,Affluent,Wealth,Medium,Central,Campaign,0,0,0.0,Medium,Gold,26858.0,35-44,35
C007854,2025-10,Mass,Standard,Low,Central,Branch,0,1,0.0,Low,Classic,8842.0,25-34,2
C007855,2024-12,Mass,Standard,Low,West,Branch,1,0,0.0,Medium,Platinum,10164.0,45-54,12
C007856,2025-06,Mass,Young,Low,South,Digital,0,1,1.0,High,Classic,6085.0,55+,6
C007857,2024-04,MASS,Standard,Low,Central,Digital,0,1,1.0,Low,Gold,26052.0,25-34,20
C007858,2025-01,Mass,Standard,Low,West,Campaign,0,1,0.0,Low,Classic,11491.0,45-54,11
C007859,2024-10,Mass,Standard,Medium,South,Digital,0,1,0.0,Medium,Gold,25331.0,55+,14
C007860,2024-01,Mass,Standard,Medium,West,Partner,1,0,1.0,Low,Gold,39502.0,25-34,23
C007861,2025-08,Mass,Standard,Low,West,Branch,0,0,0.0,Medium,Gold,26799.0,25-34,4
C007862,2023-02,Mass,Standard,Medium,Central,Campaign,0,0,0.0,Medium,Gold,41070.0,35-44,34
C007863,2024-03,Mass,Standard,Low,West,Campaign,0,0,0.0,Low,Gold,48832.0,25-34,21
C007864,2025-06,Mass,Young,Low,Central,Digital,0,1,0.0,Medium,Classic,13296.0,25-34,6
C007865,2023-01,Mass,Standard,Medium,South,Branch,0,0,1.0,Medium,Gold,42537.0,35-44,35
C007866,2022-02,Emerging,Growth,Medium,North,Branch,1,0,1.0,Low,Classic,8688.0,35-44,46
C007867,2022-10,Mass,Standard,Low,West,Digital,1,1,0.0,Medium,Classic,15590.0,45-54,38
C007868,2025-04,Mass,Standard,Low,Central,Digital,0,1,1.0,High,Gold,20357.0,35-44,8
